_TrackID,_Name,_Artist,_Composer,_Album,_Grouping,_Genre,_Kind,_Size,_TotalTime,_DiscNumber,_TrackNumber,_Year,_AverageBpm,_DateAdded,_BitRate,_SampleRate,_Comments,_PlayCount,_Rating,_Location,_Remixer,_Tonality,_Label,_Mix,_Colour,POSITION_MARK/0/_Name,POSITION_MARK/0/_Type,POSITION_MARK/0/_Start,POSITION_MARK/0/_End,POSITION_MARK/0/_Num,POSITION_MARK/1/_Name,POSITION_MARK/1/_Type,POSITION_MARK/1/_Start,POSITION_MARK/1/_Num,POSITION_MARK/1/_End,POSITION_MARK/0/_Red,POSITION_MARK/0/_Green,POSITION_MARK/0/_Blue,POSITION_MARK/1/_Red,POSITION_MARK/1/_Green,POSITION_MARK/1/_Blue,POSITION_MARK/2/_Name,POSITION_MARK/2/_Type,POSITION_MARK/2/_Start,POSITION_MARK/2/_Num,POSITION_MARK/2/_End,POSITION_MARK/3/_Name,POSITION_MARK/3/_Type,POSITION_MARK/3/_Start,POSITION_MARK/3/_End,POSITION_MARK/3/_Num,POSITION_MARK/4/_Name,POSITION_MARK/4/_Type,POSITION_MARK/4/_Start,POSITION_MARK/4/_End,POSITION_MARK/4/_Num,POSITION_MARK/5/_Name,POSITION_MARK/5/_Type,POSITION_MARK/5/_Start,POSITION_MARK/5/_End,POSITION_MARK/5/_Num,POSITION_MARK/6/_Name,POSITION_MARK/6/_Type,POSITION_MARK/6/_Start,POSITION_MARK/6/_End,POSITION_MARK/6/_Num,POSITION_MARK/7/_Name,POSITION_MARK/7/_Type,POSITION_MARK/7/_Start,POSITION_MARK/7/_End,POSITION_MARK/7/_Num,POSITION_MARK/2/_Red,POSITION_MARK/2/_Green,POSITION_MARK/2/_Blue,POSITION_MARK/5/_Red,POSITION_MARK/5/_Green,POSITION_MARK/5/_Blue,POSITION_MARK/3/_Red,POSITION_MARK/3/_Green,POSITION_MARK/3/_Blue,POSITION_MARK/6/_Red,POSITION_MARK/6/_Green,POSITION_MARK/6/_Blue,POSITION_MARK/4/_Red,POSITION_MARK/4/_Green,POSITION_MARK/4/_Blue,POSITION_MARK/8/_Name,POSITION_MARK/8/_Type,POSITION_MARK/8/_Start,POSITION_MARK/8/_End,POSITION_MARK/8/_Num
42580136,Impressions,Zemi17,,Impressions,Yellow,Deep Techno,MP3 File,25152044,627,0,1,2014,120.00,2015-01-18,320,44100,,3,204,file://localhost/F:/Music/Zemi17/Impressions/01%20Impressions.mp3,,6A,,,0xFFFF00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176140955,Rangda,Zemi17,,Impressions,Yellow,"Deep Techno, Breaks, Acid",MP3 File,29565688,738,0,2,2014,128.00,2015-01-18,320,44100,,0,153,file://localhost/F:/Music/Zemi17/Impressions/02%20Rangda.mp3,,8A,,,0xFFFF00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122684997,Percept,R-Zone,,R-Zone 08 - Percept / We Sad II / 303909,Yellow,"Techno, Acid",MP3 File,21480164,532,0,1,2014,122.00,2015-01-20,320,44100,,9,153,file://localhost/F:/Music/R-Zone/R-Zone%2008%20-%20Percept%20_%20We%20Sad%20II%20_%20303909/01%20Percept.mp3,,7B,,,0xFFFF00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237095211,If You Going Thru Hell Keep Going,R-Zone,,R-Zone 07 - If You Going Thru Hell Keep Going/Emojako/Subatomi,Orange,Rave House,MP3 File,14876221,368,0,1,2014,120.00,2015-01-20,320,44100,,6,204,file://localhost/F:/Music/R-Zone/R-Zone%2007%20-%20If%20You%20Going%20Thru%20Hell%20Keep%20Going_Em/01%20If%20You%20Going%20Thru%20Hell%20Keep%20Going.mp3,,12A,,,0xFFA500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78293342,Phantom,Skudge,,SKUDGE 004,Yellow,Techno,MP3 File,17748750,437,0,2,2014,124.00,2015-01-20,320,44100,,5,204,file://localhost/F:/Non%20Itunes%20Music/5_16_22/02%20Phantom.mp3,,3A,,,0xFFFF00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123681116,Your Eyes,"Donato Dozzy, DJ Say",,Donato Dozzy,Yellow,Deep Techno,MP3 File,18032838,449,0,0,0,120.00,2015-01-22,320,44100,MW: Between Worlds (Sandwell Districts for Rich Mix),19,153,file://localhost/F:/Non%20Itunes%20Music/3_19_22/Your%20Eyes.mp3,,5A,,,0xFFFF00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65168587,Demonstration,Silent Servant,,Negative Fascinations,Orange,Techno,MP3 File,16122847,395,0,2,2009,127.00,2015-01-22,320,44100,MW: Catsnake Home + Nine Tailors (3 Deck),7,153,file://localhost/F:/Music/Silent%20Servant/Negative%20Fascinations/02%20Demonstration.mp3,,6A,Sandwell District,,0xFFA500,,4,271.247,278.806,-1,,0,0.289,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103258711,Nocturnal,"Donato Dozzy, Dino Sabatini",,,Yellow,Deep Techno,MP3 File,13779616,342,0,2,2010,121.00,2015-01-16,320,44100,MW: Semien Terara 1,0,102,"file://localhost/F:/Music/Donato%20Dozzy,%20Dino%20Sabatini/UnknownAlbum/02%20Nocturnal%20(Original%20Mix).mp3",,8A,Prologue,,0xFFFF00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264160710,Labiate,Ligovskoï,,Dilip,Yellow,Ambient,MP3 File,13648480,339,0,1,2014,1.00,2015-01-16,320,44100,,2,51,file://localhost/F:/Music/Ligovsko%c3%af/Dilip/01%20Labiate.mp3,,10A,,,0xFFFF00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108805982,Labiate (Abdulla Rashim Remix),Ligovskoï,,Dilip,Aqua,"Chill Out, Deep Techno",MP3 File,17897058,445,0,6,2014,89.00,2015-01-16,320,44100,MW*: Elektrik,1,51,file://localhost/F:/Music/Ligovsko%c3%af/Dilip/06%20Labiate%20(Abdulla%20Rashim%20Remix).mp3,,10A,,,0x25FDE9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104034579,Black Sun (Abdulla Rashim Remix),Polar Inertia,,,Yellow,Deep Techno,MP3 File,24179343,601,0,3,2013,131.00,2015-01-16,320,44100,,2,204,file://localhost/F:/Music/Polar%20Inertia/UnknownAlbum/03%20Black%20Sun%20(Abdulla%20Rashim%20Remix).mp3,,10A,Dement3d,,0xFFFF00,,0,0.054,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123937166,Venger,MRSK,,,Yellow,Techno,MP3 File,15153056,372,0,1,2014,127.00,2015-01-21,320,44100,MW*: L.M.Y.,6,204,file://localhost/F:/Music/Compilations/Unknown%20Album/01%20Venger.mp3,,3A,,,0xFFFF00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162273121,Dense,Alex Cortex,,,Orange,Techno,MP3 File,13535387,331,0,2,2014,126.00,2015-01-21,320,44100,,4,153,file://localhost/F:/Music/Compilations/Unknown%20Album/02%20Dense.mp3,,3A,,,0xFFA500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133491558,Falling Lines,Blue Hour,,,Aqua,Techno,MP3 File,13905030,345,0,1,2014,133.99,2015-01-21,320,44100,,7,255,file://localhost/F:/Music/Compilations/Unknown%20Album/01%20Falling%20Lines.mp3,,1A,,,0x25FDE9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226913152, ,Voiski,,Culture To Trash,Yellow,"Rave, Breaks",AIFF File,107156060,606,0,1,2014,129.00,2015-03-21,1411,44100,,0,204,file://localhost/F:/Music/Voiski/Culture%20To%20Trash/01%20Wax%20Fashion.aif,,8A,,,0xFFFF00,,4,22.342,24.203,-1,,4,435.368,-1,437.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102190759,Blue,Elgato,,Tonight / Blue,Aqua,"Deep House, Breaks",AIFF File,86414412,486,0,2,2010,124.00,2015-03-21,1411,44100,,5,102,file://localhost/F:/Music/Elgato/Tonight%20_%20Blue/02%20Blue.aif,,7A,,,0x25FDE9,,0,0.003,,-1,Bass Reenters,4,263.229,-1,294.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247979285,Transfer,Junes,,,Yellow,Tech House,AIFF File,66776416,374,0,2,2014,126.00,2015-03-21,1411,44100,,1,153,file://localhost/F:/Music/Junes/UnknownAlbum/02%20Transfer.aif,,7A,,,0xFFFF00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92471644,Test 7,Donato Dozzy & Tin Man,,Acid Test 09,Yellow,"Deep Techno, Acid",MP3 File,19768497,490,0,1,2014,118.00,2015-01-16,320,44100,MW: Skin,6,102,file://localhost/F:/Music/Donato%20Dozzy%20%26%20Tin%20Man/Acid%20Test%2009/01%20Test%207.mp3,,4A,,,0xFFFF00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17679447,Trust Ourselves,Aiken,,,Yellow,Techno,AIFF File,71291518,403,0,3,2011,134.00,2015-03-21,1411,44100,,7,153,file://localhost/F:/Music/Compilations/Unknown%20Album/03%20Trust%20Ourselves.aiff,,11A,,,0xFFFF00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237777662,Quasi-Calligraphic,Eduardo De La Calle,,,Yellow,Deep Techno,MP3 File,17132511,426,0,4,2013,126.00,2015-01-16,320,44100,,2,153,file://localhost/F:/Music/Compilations/Unknown%20Album/04%20Quasi-Calligraphic.mp3,,4A,,,0xFFFF00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12321857,Unit2669,Black Sites,,Unit 2669,Orange,"Acid, Industrial",AIFF File,126974440,718,0,1,2014,127.81,2015-04-20,1411,44100,,1,153,file://localhost/F:/Music/Black%20Sites/Unit%202669/01%20Unit2669%20(Original%20Mix).aiff,,11A,PAN,,0xFFA500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134529626,Because Of You (Raw Skins Mix),Brothers' Vibe,,,Yellow,House,AIFF File,96777402,548,0,2,2006,126.00,2015-04-20,1411,44100,,11,102,file://localhost/F:/Music/Compilations/Unknown%20Album/02%20Because%20Of%20You%20(Raw%20Skins%20Mix).aiff,,8A,Jersey Underground Recordings,,0xFFFF00,,0,8.054,,0,,,,,,40,226,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24548376,Charge,Ctrls,,,Yellow,Techno,AIFF File,67641482,382,0,1,2014,130.99,2015-04-20,1411,44100,,5,153,file://localhost/F:/Music/Compilations/Unknown%20Album/01%20Charge%20(Original%20Mix).aiff,,6A,Token,,0xFFFF00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72117183,Aetas,Din,,,Yellow,"Deep Techno, Tech House",AIFF File,94410348,534,0,2,2014,128.00,2015-04-20,1411,44100,,2,102,file://localhost/F:/Music/Din/UnknownAlbum/02%20Aetas%20(Original%20Mix).aiff,,8A,Ostgut Ton,,0xFFFF00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221686955,Spying,DVS1,,Klockworks 13,Pink,Techno,AIFF File,53289284,301,0,3,2014,130.01,2015-04-20,1411,44100,,1,102,file://localhost/F:/Music/DVS1/Klockworks%2013/03%20Spying%20(Original%20Mix).aiff,,4A,Klockworks,,0xFF007F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173779477,Mininga,Exos,,,Yellow,Dub Techno,AIFF File,57867432,327,0,1,2004,119.94,2015-04-20,1411,44100,,0,204,file://localhost/F:/Music/Exos/UnknownAlbum/01%20Mininga%20(Original%20Mix).aiff,,10B,Statik Entertainment,,0xFFFF00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154276228,Loss (Regis Version),Ike Yard,,"Remixes, Vol. 1",Yellow,"Techno, Breaks, Acid",AIFF File,77075416,436,0,1,2014,126.00,2015-04-20,1411,44100,,7,51,"file://localhost/F:/Music/Ike%20Yard/Remixes,%20Vol.%201/01%20Loss%20(Regis%20Version).aiff",,9A,Desire,,0xFFFF00,,4,3.532,11.152,-1,,0,0.197,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152995480,Dances With A Sun Goddess,Kyle Hall,,,Yellow,"Techno, Acid, Deep House",AIFF File,86089644,487,0,1,2013,127.00,2015-04-20,1411,44100,,7,204,file://localhost/F:/Music/Kyle%20Hall/UnknownAlbum/01%20Dances%20With%20A%20Sun%20Goddess%20(Original%20Mix).aiff,,5A,Wild Oats Music,,0xFFFF00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256557010,Constructing Space,Micronism,,,Yellow,Dub Techno,AIFF File,85784030,486,0,3,2015,123.31,2015-04-20,1411,44100,,0,153,file://localhost//Users/ncarroll/Music/iTunes/iTunes%20Media/Music/Compilations/Unknown%20Album/03%20Constructing%20Space.aiff,,A#maj,Delsin Records,,0xFFFF00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237494630,Tangent I,Monolake,,,Aqua,"Techno, Tech House",AIFF File,85911252,486,0,1,1999,128.05,2015-04-20,1411,44100,MW: Chihiro,4,102,file://localhost/D:/Music/Compilations/Unknown%20Album/01%20Tangent%20I.aiff,,5A,Monolake,,0x25FDE9,,0,20.736,,0,,,,,,40,226,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174576302,Paws,Nick Hoppner,,Folk,Yellow,Tech House,AIFF File,76932126,435,0,1,2015,124.00,2015-04-20,1411,44100,,5,153,file://localhost/D:/Music/Nick%20Hoppner/Folk/01%20Paws.aiff,,2A,Ostgut Ton,,0xFFFF00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12046627,Genome (Sebastian Mullaert Dub),"Sebastian Mullaert, Patrick Siech",,,Pink,Techno,AIFF File,79411094,449,0,3,2014,125.00,2015-04-20,1411,44100,,0,153,file://localhost//Users/ncarroll/Music/iTunes/iTunes%20Media/Music/Compilations/Unknown%20Album/03%20Genome%20(Sebastian%20Mullaert%20Dub).aiff,,Amaj,Minus,,0xFF007F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126048770,Thirty B1,Steve Stoll,,,Orange,Techno,AIFF File,50416632,285,0,3,2008,136.98,2015-04-20,1411,44100,,0,153,file://localhost/F:/Non%20Itunes%20Music/5_16_22/03%20Thirty%20B1.aiff,,7B,Proper NYC,,0xFFA500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116027882,Ganivon (Answer Code Request Remix),XDB,,Ganivon EP,Yellow,Techno,AIFF File,54845100,310,0,1,2014,125.50,2015-04-20,1411,44100,,1,153,file://localhost/F:/Music/XDB/Ganivon%20EP/01%20Ganivon%20(Answer%20Code%20Request%20Remix).aiff,,5A,Dolly,,0xFFFF00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20144081,What You Do With What You Have,Blawan,,What You Do With What You Have,Aqua,Industrial Techno,MP3 File,15869566,392,0,1,2011,128.00,2015-05-01,320,44100,,2,153,file://localhost/F:/Music/Blawan/What%20You%20Do%20With%20What%20You%20Have/01%20What%20You%20Do%20With%20What%20You%20Have.mp3,,7B,R&S,,0x25FDE9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111905912,Orion,Deepbass,,,Yellow,Deep Techno,MP3 File,15081405,376,0,0,2012,126.00,2015-05-01,320,44100,,1,153,file://localhost/F:/Non%20Itunes%20Music/5_16_22/Orion.mp3,,9A,,,0xFFFF00,,0,0.048,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4641300,Kalachakra (DVS1 Eyes Open Remix),Lucy,,Kalachakra EP,Yellow,Deep Techno,MP3 File,14853839,368,0,4,2010,131.00,2015-05-01,320,44100,,0,153,file://localhost/F:/Music/Lucy/Kalachakra%20EP/04%20Kalachakra%20(DVS1%20Eyes%20Open%20Remix).mp3,Winding Down,1A,Prologue,,0xFFFF00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133840117,FWD (Donato Dozzy Remix),Mike Parker,,Subterranean Liquid EP,Orange,Deep Techno,MP3 File,13755538,341,0,3,2011,126.92,2015-05-01,320,44100,,0,153,file://localhost/F:/Music/Mike%20Parker/Subterranean%20Liquid%20EP/03%20FWD%20(Donato%20Dozzy%20Remix).mp3,,6A,Prologue,,0xFFA500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179749354,Electrica Phenomena (Original Mix),Reeko,,,,Techno,MP3 File,15500298,386,0,3,2012,130.00,2015-05-01,320,44100,,1,255,file://localhost/F:/Music/Compilations/Unknown%20Album/03%20Electrica%20Phenomena%20(Original%20Mix).mp3,,12A,PoleGroup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250235394,Ruptured (Surgeon Remix),Scuba,,,Pink,Techno,MP3 File,15980988,398,0,0,2008,136.00,2015-05-01,320,44100,,1,204,file://localhost/F:/Music/Scuba/UnknownAlbum/Ruptured%20(Surgeon%20remix).mp3,,5B,,,0xFF007F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176562423,HF029B1,Sigha,,,Pink,Deep Techno,MP3 File,18876797,470,0,3,2011,127.00,2015-05-01,320,44100,,8,153,file://localhost/F:/Music/Sigha/UnknownAlbum/03%20HF029B1.mp3,,6A,,,0xFF007F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135750886,Silent State,STL,,,Yellow,"Dub Techno, Tech House",MP3 File,28480187,708,0,1,2009,120.00,2015-05-01,320,44100,,18,102,file://localhost/F:/Music/STL/UnknownAlbum/01%20Silent%20State.mp3,,2A,Smallville Records,,0xFFFF00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142097834,A 100,The Traveller,,,Yellow,Techno,MP3 File,17102519,426,0,8,2012,127.00,2015-05-01,320,44100,,1,153,file://localhost//Users/ncarroll/Music/iTunes/iTunes%20Media/Music/Compilations/Tim%20Xavier%20July%202012%20Chart/08%20A%20100.mp3,,,Djs Chart,,0xFFFF00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35365504,Falling Acid,Tin Man,,Love Sex Acid,Yellow,Techno,MP3 File,19270136,480,0,1,2006,120.00,2015-05-01,320,44100,,0,51,file://localhost/F:/Music/Tin%20Man/Love%20Sex%20Acid/01%20Falling%20Acid%20(Original%20Mix).mp3,Opener,11A,Keys Of Life,,0xFFFF00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245579315,Reborn 1 (DJ Qu's Journey Towards Birth Remix),Walt J,,Reborn (DJ Qu Remix),Aqua,Deep House,MP3 File,16463544,406,0,2,2010,128.02,2015-05-01,320,44100,MW (Long Blend): Engaging Causeless Mercy,32,153,file://localhost/F:/Music/Walt%20J/Reborn%20(DJ%20Qu%20Remix)/02%20Reborn%201%20(DJ%20Qu%27s%20Journey%20Towards%20Birth%20Remix).mp3,,6A,Curle Recordings,,0x25FDE9,,4,385.821,400.819,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184539701,Light Swells (In a Distant Space) ,Sigha,,,Pink,Ambient,MP3 File,12480321,311,0,3,2010,1.00,2015-05-01,320,44100,MW: Triple Concerto,9,51,file://localhost/F:/Music/Sigha/UnknownAlbum/03%20Light%20Swells%20(In%20a%20Distant%20Space).mp3,,12B,,,0xFF007F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242024255,Moon,Iori,,,Aqua,"Deep Techno, Deep House",MP3 File,25967129,647,0,1,2012,122.00,2015-05-02,320,44100,MW: Belmondo,9,102,file://localhost//Users/ncarroll/Music/iTunes/iTunes%20Media/Music/Compilations/Moon%20_%20Spread%20PHONICAWHITE005/01%20Moon.mp3,,7A,Phonica White,,0x25FDE9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170802979,L.T.B.C.Y.B.,Atom TM,,,Aqua,"Deep Techno, Acid",AIFF File,56862072,321,0,7,0,129.97,2015-03-21,1411,44100,,11,102,file://localhost/F:/Music/Compilations/Unknown%20Album/07%20L.T.B.C.Y.B..aiff,Opener,5A,,,0x25FDE9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26366155,Aqua 1,Donato Dozzy & Nuel,,The Aquaplano Sessions,Aqua,Deep Techno,MP3 File,11863806,293,0,1,2014,128.00,2015-01-16,320,44100,,0,153,file://localhost/F:/Music/Donato%20Dozzy%20%26%20Nuel/The%20Aquaplano%20Sessions/01%20Aqua%201.mp3,,10B,,,0x25FDE9,,0,15.051,,0,,0,0.077,-1,,40,226,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190972138,Aqua 4,Donato Dozzy & Nuel,,The Aquaplano Sessions,Yellow,Deep Techno,MP3 File,14334485,355,0,4,2014,125.00,2015-01-16,320,44100,,0,153,file://localhost/F:/Music/Donato%20Dozzy%20%26%20Nuel/The%20Aquaplano%20Sessions/04%20Aqua%204.mp3,,1A,,,0xFFFF00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129097318,Aqua 5,Donato Dozzy & Nuel,,The Aquaplano Sessions,Yellow,Ambient,MP3 File,16664880,413,0,5,2014,1.00,2015-01-16,320,44100,,1,51,file://localhost/F:/Music/Donato%20Dozzy%20%26%20Nuel/The%20Aquaplano%20Sessions/05%20Aqua%205.mp3,,10A,,,0xFFFF00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168642109,Test 3,Donato Dozzy & Tin Man,,Acid Test 09,Yellow,Chill Out,MP3 File,17574764,436,0,3,2014,115.00,2015-01-16,320,44100,,0,51,file://localhost/F:/Music/Donato%20Dozzy%20%26%20Tin%20Man/Acid%20Test%2009/03%20Test%203.mp3,,1B,,,0xFFFF00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52653352,Substance,Jonah Sharp & Fred P,,,Aqua,Downtempo,MP3 File,22095229,644,0,10,2011,120.00,2015-01-16,0,44100,,3,51,file://localhost/F:/Music/Jonah%20Sharp%20%26%20Fred%20P/UnknownAlbum/10%20Substance.mp3,,7A,,,0x25FDE9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89318719,A Walk Threw Soho,Fred P,,The Incredible Adventures Of Captain P SPMCD003,Aqua,"Downtempo, Chill Out Out, Trip Hop",MP3 File,8899401,208,0,2,2012,96.99,2015-06-23,320,44100,,1,102,file://localhost/F:/Music/Fred%20P/The%20Incredible%20Adventures%20Of%20Captain%20P%20SPMCD003/02%20A%20Walk%20Threw%20Soho.mp3,,7A,Soul People Music,,0x25FDE9,,0,13.605,,0,Right Before Drums,4,6.487,-1,8.961,40,226,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157049805,Distance + Time = Space,Fred P,,The Incredible Adventures Of Captain P SPMCD003,Yellow,"Breaks, House",MP3 File,13306847,318,0,8,2012,119.94,2015-06-23,320,44100,,1,51,file://localhost/F:/Music/Fred%20P/The%20Incredible%20Adventures%20Of%20Captain%20P%20SPMCD003/08%20Distance%20+%20Time%20=%20Space.mp3,,8A,Soul People Music,,0xFFFF00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101259331,What It Is - Music (Feat. J Kahila),Fred P,,The Incredible Adventures Of Captain P SPMCD003,Pink,"Downtempo, Chill Out Out, Trip Hop",MP3 File,12185633,290,0,21,2012,93.97,2015-06-23,320,44100,,6,102,file://localhost/F:/Music/Fred%20P/The%20Incredible%20Adventures%20Of%20Captain%20P%20SPMCD003/21%20What%20It%20Is%20-%20Music%20(Feat.%20J%20Kahila).mp3,,8A,Soul People Music,,0xFF007F,"The Music, So Sweet",4,28.341,38.557,-1,,4,230.106,-1,235.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116002411,Old Joy,Lawrence,,Sorry Sun,Yellow,"Deep House, Tech House",MP3 File,11940287,297,0,2,2011,120.00,2015-07-08,320,44100,,1,102,file://localhost/F:/Music/Lawrence/Sorry%20Sun/02%20Old%20Joy.mp3,,7A,,,0xFFFF00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
